order_id,device_id,poll_events_3m_beforeOCT,poll_events_3m_afterOCT,poll_events_1h_beforeOCT,typesOf_status_codes_3m_beforeOCT,typesOf_status_codes_3m_afterOCT,typesOf_status_codes_1h_beforeOCT,typesOf_error_codes_3m_beforeOCT,typesOf_error_codes_3m_afterOCT,typesOf_error_codes_1h_beforeOCT,ok_responses_3m_beforeOCT,ok_responses_3m_afterOCT,ok_responses_1h_beforeOCT,order_creation_time,immed_preceding_polling_event_CT,immed_following_polling_event_CT,most_recent_conn_status,most_recent_conn_status_time
102529359,942dea73-a6c3-4c2c-8ccd-b136be676105,33,33,390,1,1,1,0,0,0,33,33,390,2020-02-26T14:08:14.000+01:00,2020-02-26 09:43:54,2020-02-26 14:08:25,ONLINE,2020-02-26 12:42:28
102531003,82fb1d95-c894-4499-825e-8774d0247087,48,44,848,1,1,1,0,0,0,48,44,848,2020-02-26T14:08:43.000+01:00,2020-02-26 10:13:36,2020-02-26 14:08:56,ONLINE,2020-02-26 09:29:17
102531206,4a771d87-1cc3-4531-a671-9a2ae14628f0,96,96,1760,1,1,1,0,0,0,96,96,1760,2020-02-26T14:09:43.000+01:00,2020-02-26 00:00:09,2020-02-26 14:09:59,ONLINE,2020-02-26 03:17:43
102532152,a8d153dc-2294-4446-b190-78dd8c306e74,24,12,382,1,2,2,0,1,1,24,10,374,2020-02-26T14:14:30.000+01:00,2020-02-26 00:21:52,2020-02-26 14:15:03,ONLINE,2020-02-26 11:30:12
102533038,e7d50744-08f1-4718-bab2-c2a49221a8c9,44,44,800,1,1,2,0,0,1,44,44,784,2020-02-26T14:18:50.000+01:00,2020-02-26 11:00:13,2020-02-26 14:18:58,ONLINE,2020-02-26 10:48:40
102534049,055f5c23-c398-4b16-a30f-4b0c2e898926,888,814,16724,1,1,1,0,0,0,888,814,16724,2020-02-26T14:23:55.000+01:00,2020-02-26 10:50:27,2020-02-26 14:24:09,ONLINE,2020-02-26 11:07:20
102537553,82fb1d95-c894-4499-825e-8774d0247087,48,48,864,1,1,2,0,0,1,48,48,852,2020-02-26T14:43:40.000+01:00,2020-02-26 10:13:36,2020-02-26 14:43:56,ONLINE,2020-02-26 09:29:17
102539092,82fb1d95-c894-4499-825e-8774d0247087,44,44,860,1,1,2,0,0,1,44,44,848,2020-02-26T14:54:08.000+01:00,2020-02-26 10:13:36,2020-02-26 14:54:21,ONLINE,2020-02-26 09:29:17
102544712,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,100,40,1370,2,2,2,1,1,2,90,30,1290,2020-02-26T15:20:49.000+01:00,2020-02-26 11:45:21,2020-02-26 15:21:43,ONLINE,2020-02-26 14:48:04
102547375,a8d153dc-2294-4446-b190-78dd8c306e74,24,22,456,1,1,1,0,0,0,24,22,456,2020-02-26T15:34:52.000+01:00,2020-02-26 00:21:52,2020-02-26 15:35:00,ONLINE,2020-02-26 11:30:12
102547962,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,80,1760,1,1,1,0,0,0,88,80,1760,2020-02-26T15:37:39.000+01:00,2020-02-26 00:00:09,2020-02-26 15:37:50,ONLINE,2020-02-26 03:17:43
102552851,ea6991c2-0bb6-42f9-9ebf-81309e17f2d9,352,368,7168,1,1,1,0,0,0,352,368,7168,2020-02-26T16:04:39.000+01:00,2020-02-26 11:02:30,2020-02-26 16:04:43,ONLINE,2020-02-26 11:38:44
102555874,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1736,1,1,1,0,0,0,88,88,1736,2020-02-26T16:17:35.000+01:00,2020-02-26 00:00:09,2020-02-26 16:17:48,ONLINE,2020-02-26 03:17:43
102563047,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1752,1,1,1,0,0,0,88,88,1752,2020-02-26T16:51:02.000+01:00,2020-02-26 00:00:09,2020-02-26 16:51:07,ONLINE,2020-02-26 03:17:43
102566883,75f4361b-fdf3-40f9-a9f0-358e5a04951f,242,264,3278,1,1,2,0,0,2,242,264,3190,2020-02-26T17:15:50.000+01:00,2020-02-26 11:11:36,2020-02-26 17:15:51,ONLINE,2020-02-26 11:49:11
102571659,942dea73-a6c3-4c2c-8ccd-b136be676105,36,33,609,1,1,1,0,0,0,36,33,609,2020-02-26T17:32:04.000+01:00,2020-02-26 09:43:54,2020-02-26 17:32:16,ONLINE,2020-02-26 12:42:28
102576074,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1744,1,1,1,0,0,0,88,88,1744,2020-02-26T17:45:02.000+01:00,2020-02-26 00:00:09,2020-02-26 17:45:13,ONLINE,2020-02-26 03:17:43
102577362,1cdc8ef5-3752-4200-8b84-3a1df38b195f,22,24,402,1,1,2,0,0,1,22,24,392,2020-02-26T17:50:08.000+01:00,2020-02-26 00:00:12,2020-02-26 17:50:11,ONLINE,2020-02-26 13:00:16
102577375,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,110,120,2310,1,1,1,0,0,0,110,120,2310,2020-02-26T17:49:43.000+01:00,2020-02-26 11:45:21,2020-02-26 17:49:45,ONLINE,2020-02-26 14:48:04
102578071,b5abcecd-8afe-4fe5-9c4c-a6539308984f,22,24,450,1,1,1,0,0,0,22,24,450,2020-02-26T17:57:57.000+01:00,2020-02-26 00:46:22,2020-02-26 17:58:00,ONLINE,2020-02-26 15:14:16
102581577,b5abcecd-8afe-4fe5-9c4c-a6539308984f,24,22,452,1,1,1,0,0,0,24,22,452,2020-02-26T18:04:59.000+01:00,2020-02-26 00:46:22,2020-02-26 18:05:12,ONLINE,2020-02-26 15:14:16
102581789,1cdc8ef5-3752-4200-8b84-3a1df38b195f,22,22,408,1,1,2,0,0,1,22,22,398,2020-02-26T18:05:41.000+01:00,2020-02-26 00:00:12,2020-02-26 18:05:48,ONLINE,2020-02-26 13:00:16
102584120,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,96,1736,1,1,1,0,0,0,88,96,1736,2020-02-26T18:14:31.000+01:00,2020-02-26 00:00:09,2020-02-26 18:14:36,ONLINE,2020-02-26 03:17:43
102584391,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1736,1,1,1,0,0,0,88,88,1736,2020-02-26T18:16:30.000+01:00,2020-02-26 00:00:09,2020-02-26 18:16:44,ONLINE,2020-02-26 03:17:43
102584721,a8d153dc-2294-4446-b190-78dd8c306e74,8,24,434,1,1,1,0,0,0,8,24,434,2020-02-26T18:15:33.000+01:00,2020-02-26 00:21:52,2020-02-26 18:15:35,ONLINE,2020-02-26 11:30:12
102591390,b7e8b7f2-2df9-4f76-ace0-ccf5069db701,96,88,1848,1,1,1,0,0,0,96,88,1848,2020-02-26T18:39:04.000+01:00,2020-02-26 08:35:03,2020-02-26 18:39:11,ONLINE,2020-02-26 09:51:25
102591884,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1736,1,1,1,0,0,0,88,88,1736,2020-02-26T18:39:08.000+01:00,2020-02-26 00:00:09,2020-02-26 18:39:16,ONLINE,2020-02-26 03:17:43
102595769,e7d50744-08f1-4718-bab2-c2a49221a8c9,40,28,696,1,2,2,0,1,1,40,24,684,2020-02-26T18:52:34.000+01:00,2020-02-26 11:00:13,2020-02-26 18:52:39,ONLINE,2020-02-26 10:48:40
102597410,e7d50744-08f1-4718-bab2-c2a49221a8c9,28,16,672,2,2,2,1,1,1,24,8,656,2020-02-26T18:57:36.000+01:00,2020-02-26 11:00:13,2020-02-26 18:57:38,ONLINE,2020-02-26 10:48:40
102598346,f4a61767-a1a3-4b81-9994-28fdaf379498,66,72,1398,1,1,1,0,0,0,66,72,1398,2020-02-26T19:00:06.000+01:00,2020-02-26 00:00:03,2020-02-26 19:00:08,ONLINE,2020-02-26 11:20:51
102599331,ea6991c2-0bb6-42f9-9ebf-81309e17f2d9,384,352,6400,1,1,1,0,0,0,384,352,6400,2020-02-26T19:03:26.000+01:00,2020-02-26 11:02:30,2020-02-26 19:03:38,ONLINE,2020-02-26 11:38:44
102600431,f4a61767-a1a3-4b81-9994-28fdaf379498,66,18,1398,1,2,1,0,1,0,66,12,1398,2020-02-26T19:06:00.000+01:00,2020-02-26 00:00:03,2020-02-26 19:06:23,ONLINE,2020-02-26 11:20:51
102601570,942dea73-a6c3-4c2c-8ccd-b136be676105,33,36,384,1,1,1,0,0,0,33,36,384,2020-02-26T19:13:18.000+01:00,2020-02-26 09:43:54,2020-02-26 19:13:25,ONLINE,2020-02-26 12:42:28
102602883,a8d153dc-2294-4446-b190-78dd8c306e74,24,28,420,2,1,2,1,0,1,22,28,416,2020-02-26T19:12:53.000+01:00,2020-02-26 00:21:52,2020-02-26 19:13:00,ONLINE,2020-02-26 11:30:12
102603080,75f4361b-fdf3-40f9-a9f0-358e5a04951f,264,242,5126,1,1,1,0,0,0,264,242,5126,2020-02-26T19:13:38.000+01:00,2020-02-26 11:11:36,2020-02-26 19:13:51,ONLINE,2020-02-26 11:49:11
102603680,e7d50744-08f1-4718-bab2-c2a49221a8c9,48,48,572,1,1,2,0,0,1,48,48,532,2020-02-26T19:15:04.000+01:00,2020-02-26 11:00:13,2020-02-26 19:15:13,ONLINE,2020-02-26 10:48:40
102603773,37038c92-5c1d-4fa8-8416-1c0402eaf002,48,48,306,1,1,1,0,0,0,48,48,306,2020-02-26T19:15:21.000+01:00,2020-02-26 11:28:29,2020-02-26 19:16:16,ONLINE,2020-02-26 19:02:28
102606016,4dc25416-ba7b-4291-9c5a-f8aa7ebae2c2,48,48,916,1,1,1,0,0,0,48,48,916,2020-02-26T19:25:08.000+01:00,2020-02-26 10:23:09,2020-02-26 19:25:14,ONLINE,2020-02-26 10:09:11
102607041,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,40,110,1080,1,1,2,0,0,1,40,110,1070,2020-02-26T19:24:23.000+01:00,2020-02-26 11:45:21,2020-02-26 19:24:37,ONLINE,2020-02-26 14:48:04
102607497,ea6991c2-0bb6-42f9-9ebf-81309e17f2d9,352,352,6464,1,1,1,0,0,0,352,352,6464,2020-02-26T19:26:41.000+01:00,2020-02-26 11:02:30,2020-02-26 19:26:55,ONLINE,2020-02-26 11:38:44
102607686,b7e8b7f2-2df9-4f76-ace0-ccf5069db701,96,88,1848,1,1,1,0,0,0,96,88,1848,2020-02-26T19:26:14.000+01:00,2020-02-26 08:35:03,2020-02-26 19:26:27,ONLINE,2020-02-26 09:51:25
102609477,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,80,1736,1,1,1,0,0,0,88,80,1736,2020-02-26T19:36:53.000+01:00,2020-02-26 00:00:09,2020-02-26 19:37:06,ONLINE,2020-02-26 03:17:43
102609535,f4a61767-a1a3-4b81-9994-28fdaf379498,66,72,1326,1,1,2,0,0,1,66,72,1320,2020-02-26T19:33:24.000+01:00,2020-02-26 00:00:03,2020-02-26 19:33:27,ONLINE,2020-02-26 11:20:51
102610548,05ffc1b2-a1fd-40f7-9dc9-33167dddd361,22,22,466,1,1,1,0,0,0,22,22,466,2020-02-26T19:34:14.000+01:00,2020-02-26 16:20:10,2020-02-26 19:34:29,ONLINE,2020-02-26 18:06:18
102611255,75f4361b-fdf3-40f9-a9f0-358e5a04951f,264,242,5060,1,1,1,0,0,0,264,242,5060,2020-02-26T19:36:52.000+01:00,2020-02-26 11:11:36,2020-02-26 19:37:05,ONLINE,2020-02-26 11:49:11
102612961,942dea73-a6c3-4c2c-8ccd-b136be676105,36,36,609,1,1,2,0,0,1,36,36,606,2020-02-26T19:46:24.000+01:00,2020-02-26 09:43:54,2020-02-26 19:46:34,ONLINE,2020-02-26 12:42:28
102613433,33cdee91-8062-42a9-a9a5-8460aabf8e59,44,48,888,1,1,1,0,0,0,44,48,888,2020-02-26T19:42:57.000+01:00,2020-02-26 12:36:15,2020-02-26 19:43:14,ONLINE,2020-02-26 15:30:08
102613635,36378651-b4ae-4f25-82f1-03bec54e9b1e,48,48,956,1,1,1,0,0,0,48,48,956,2020-02-26T19:42:46.000+01:00,2020-02-26 00:02:53,2020-02-26 19:42:51,ONLINE,2020-02-26 10:42:48
102614022,1cdc8ef5-3752-4200-8b84-3a1df38b195f,20,22,414,1,1,2,0,0,1,20,22,410,2020-02-26T19:43:56.000+01:00,2020-02-26 00:00:12,2020-02-26 19:44:10,ONLINE,2020-02-26 13:00:16
102615505,02829daf-1952-4e03-9f45-58dd49a4b4d7,24,22,456,1,1,1,0,0,0,24,22,456,2020-02-26T19:48:38.000+01:00,2020-02-26 10:37:21,2020-02-26 19:48:49,ONLINE,2020-02-26 18:36:09
102617532,055f5c23-c398-4b16-a30f-4b0c2e898926,1480,148,33596,1,1,2,0,1,1,1480,0,33448,2020-02-26T19:53:17.000+01:00,2020-02-26 10:50:27,2020-02-26 19:53:21,ONLINE,2020-02-26 11:07:20
102621422,1cdc8ef5-3752-4200-8b84-3a1df38b195f,16,22,416,2,1,2,1,0,1,14,22,410,2020-02-26T20:04:35.000+01:00,2020-02-26 00:00:12,2020-02-26 20:04:48,ONLINE,2020-02-26 13:00:16
102621585,75f4361b-fdf3-40f9-a9f0-358e5a04951f,242,242,5016,1,1,2,0,0,1,242,242,4994,2020-02-26T20:04:39.000+01:00,2020-02-26 11:11:36,2020-02-26 20:04:46,ONLINE,2020-02-26 11:49:11
102625160,1cdc8ef5-3752-4200-8b84-3a1df38b195f,16,22,406,2,1,2,1,0,1,14,22,398,2020-02-26T20:15:03.000+01:00,2020-02-26 00:00:12,2020-02-26 20:15:17,ONLINE,2020-02-26 13:00:16
102629241,82fb1d95-c894-4499-825e-8774d0247087,48,44,916,1,1,2,0,0,1,48,44,912,2020-02-26T20:26:54.000+01:00,2020-02-26 10:13:36,2020-02-26 20:27:05,ONLINE,2020-02-26 09:29:17
102631267,82fb1d95-c894-4499-825e-8774d0247087,48,44,912,1,1,2,0,0,1,48,44,908,2020-02-26T20:33:12.000+01:00,2020-02-26 10:13:36,2020-02-26 20:33:23,ONLINE,2020-02-26 09:29:17
102631536,b7e8b7f2-2df9-4f76-ace0-ccf5069db701,8,24,1760,1,1,2,1,0,1,0,24,1752,2020-02-26T20:34:24.000+01:00,2020-02-26 08:35:03,2020-02-26 20:36:53,ONLINE,2020-02-26 09:51:25
102631669,1cdc8ef5-3752-4200-8b84-3a1df38b195f,18,22,404,2,1,2,1,0,1,16,22,394,2020-02-26T20:34:40.000+01:00,2020-02-26 00:00:12,2020-02-26 20:34:55,ONLINE,2020-02-26 13:00:16
102631740,1cdc8ef5-3752-4200-8b84-3a1df38b195f,18,20,404,2,1,2,1,0,1,16,20,394,2020-02-26T20:35:32.000+01:00,2020-02-26 00:00:12,2020-02-26 20:35:44,ONLINE,2020-02-26 13:00:16
102632859,e86c94a0-0f9c-4dae-8d20-0081d5b5747f,22,24,438,1,1,2,0,0,1,22,24,436,2020-02-26T20:38:46.000+01:00,2020-02-26 10:28:04,2020-02-26 20:38:51,ONLINE,2020-02-26 16:51:12
102633102,82fb1d95-c894-4499-825e-8774d0247087,44,44,908,1,1,2,0,0,1,44,44,904,2020-02-26T20:39:33.000+01:00,2020-02-26 10:13:36,2020-02-26 20:39:41,ONLINE,2020-02-26 09:29:17
102633453,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,120,110,2470,1,1,2,0,0,1,120,110,2460,2020-02-26T20:40:28.000+01:00,2020-02-26 11:45:21,2020-02-26 20:40:40,ONLINE,2020-02-26 14:48:04
102634330,a8d153dc-2294-4446-b190-78dd8c306e74,22,20,412,1,1,2,0,0,1,22,20,408,2020-02-26T20:43:23.000+01:00,2020-02-26 00:21:52,2020-02-26 20:43:29,ONLINE,2020-02-26 11:30:12
102634338,1cdc8ef5-3752-4200-8b84-3a1df38b195f,18,20,400,1,1,2,0,0,1,18,20,390,2020-02-26T20:43:32.000+01:00,2020-02-26 00:00:12,2020-02-26 20:43:43,ONLINE,2020-02-26 13:00:16
102634986,e86c94a0-0f9c-4dae-8d20-0081d5b5747f,24,24,440,1,1,2,0,0,1,24,24,438,2020-02-26T20:45:52.000+01:00,2020-02-26 10:28:04,2020-02-26 20:46:07,ONLINE,2020-02-26 16:51:12
102639115,b5abcecd-8afe-4fe5-9c4c-a6539308984f,28,22,466,1,1,1,0,0,0,28,22,466,2020-02-26T21:01:41.000+01:00,2020-02-26 00:46:22,2020-02-26 21:01:55,ONLINE,2020-02-26 15:14:16
102639117,7f165816-17f9-43ec-92f3-51cb4c50eb93,72,96,492,2,1,2,1,0,1,60,96,432,2020-02-26T21:02:31.000+01:00,2020-02-26 04:36:13,2020-02-26 21:02:58,ONLINE,2020-02-26 20:50:42
102639272,e7dd9fe8-03e8-41ae-abc7-8a4b0b098971,40,32,376,2,2,2,1,1,1,24,8,312,2020-02-26T21:00:50.000+01:00,2020-02-26 10:28:30,2020-02-26 21:00:55,ONLINE,2020-02-26 15:40:50
102640492,dea02fd8-5394-4568-9179-8ef81c495829,22,22,418,1,1,1,0,0,0,22,22,418,2020-02-26T21:06:30.000+01:00,2020-02-26 10:21:17,2020-02-26 21:06:38,ONLINE,2020-02-26 16:28:04
102642777,a8d153dc-2294-4446-b190-78dd8c306e74,24,22,440,1,1,2,0,0,1,24,22,438,2020-02-26T21:15:41.000+01:00,2020-02-26 00:21:52,2020-02-26 21:15:50,ONLINE,2020-02-26 11:30:12
102643006,1cdc8ef5-3752-4200-8b84-3a1df38b195f,20,22,400,1,1,2,0,0,1,20,22,396,2020-02-26T21:25:20.000+01:00,2020-02-26 00:00:12,2020-02-26 21:25:24,ONLINE,2020-02-26 13:00:16
102643186,36378651-b4ae-4f25-82f1-03bec54e9b1e,44,48,928,1,1,1,0,0,0,44,48,928,2020-02-26T21:17:53.000+01:00,2020-02-26 00:02:53,2020-02-26 21:17:54,ONLINE,2020-02-26 10:42:48
102643878,1cdc8ef5-3752-4200-8b84-3a1df38b195f,22,18,404,1,2,2,0,1,1,22,16,402,2020-02-26T21:20:36.000+01:00,2020-02-26 00:00:12,2020-02-26 21:20:40,ONLINE,2020-02-26 13:00:16
102645210,1cdc8ef5-3752-4200-8b84-3a1df38b195f,20,22,400,1,1,2,0,0,1,20,22,396,2020-02-26T21:28:34.000+01:00,2020-02-26 00:00:12,2020-02-26 21:28:35,ONLINE,2020-02-26 13:00:16
102647214,a8e81a48-afae-41c3-88b1-92dc858fe556,48,48,932,1,1,1,0,0,0,48,48,932,2020-02-26T21:37:57.000+01:00,2020-02-26 09:47:15,2020-02-26 21:38:02,ONLINE,2020-02-26 19:14:12
102647703,055f5c23-c398-4b16-a30f-4b0c2e898926,888,1406,15022,1,1,2,0,0,1,888,1406,14800,2020-02-26T21:40:40.000+01:00,2020-02-26 10:50:27,2020-02-26 21:40:56,ONLINE,2020-02-26 11:07:20
102648284,ecf1fbc3-a93d-455a-87ad-235fc51b3923,24,22,24,1,1,1,0,0,0,24,22,24,2020-02-26T21:44:18.000+01:00,2020-02-26 00:35:52,2020-02-26 21:44:29,ONLINE,2020-02-26 10:51:24
102648305,b7e8b7f2-2df9-4f76-ace0-ccf5069db701,88,96,1768,1,1,1,0,0,0,88,96,1768,2020-02-26T21:44:28.000+01:00,2020-02-26 08:35:03,2020-02-26 21:44:31,ONLINE,2020-02-26 09:51:25
102648796,e7dd9fe8-03e8-41ae-abc7-8a4b0b098971,64,56,1112,1,2,2,0,1,1,64,48,944,2020-02-26T21:47:15.000+01:00,2020-02-26 10:28:30,2020-02-26 21:47:26,ONLINE,2020-02-26 15:40:50
102649970,055f5c23-c398-4b16-a30f-4b0c2e898926,1628,1480,19166,1,1,2,0,0,1,1628,1480,19018,2020-02-26T21:54:45.000+01:00,2020-02-26 10:50:27,2020-02-26 21:54:49,ONLINE,2020-02-26 11:07:20
102650131,f4a61767-a1a3-4b81-9994-28fdaf379498,72,72,804,1,1,1,0,0,0,72,72,804,2020-02-26T21:57:07.000+01:00,2020-02-26 00:00:03,2020-02-26 21:57:15,ONLINE,2020-02-26 11:20:51
102650468,82fb1d95-c894-4499-825e-8774d0247087,48,44,432,1,1,1,0,0,0,48,44,432,2020-02-26T21:57:47.000+01:00,2020-02-26 10:13:36,2020-02-26 21:58:01,ONLINE,2020-02-26 09:29:17
102650885,055f5c23-c398-4b16-a30f-4b0c2e898926,1628,1480,20498,1,2,2,0,1,1,1628,1406,20350,2020-02-26T22:00:23.000+01:00,2020-02-26 10:50:27,2020-02-26 22:00:26,ONLINE,2020-02-26 11:07:20
102651201,1cdc8ef5-3752-4200-8b84-3a1df38b195f,22,20,406,1,1,2,0,0,1,22,20,404,2020-02-26T22:02:24.000+01:00,2020-02-26 00:00:12,2020-02-26 22:02:34,ONLINE,2020-02-26 13:00:16
102651917,1cdc8ef5-3752-4200-8b84-3a1df38b195f,20,22,410,1,1,2,0,0,1,20,22,408,2020-02-26T22:08:31.000+01:00,2020-02-26 00:00:12,2020-02-26 22:08:47,ONLINE,2020-02-26 13:00:16
102651947,a8d153dc-2294-4446-b190-78dd8c306e74,24,24,458,1,1,1,0,0,0,24,24,458,2020-02-26T22:09:25.000+01:00,2020-02-26 00:21:52,2020-02-26 22:09:41,ONLINE,2020-02-26 11:30:12
102651965,14a568f2-88a9-4ddc-a082-01a9cc2838e6,48,44,768,1,1,2,0,0,1,48,44,764,2020-02-26T22:15:42.000+01:00,2020-02-26 10:14:51,2020-02-26 22:15:55,ONLINE,2020-02-26 21:53:12
102652137,f4a61767-a1a3-4b81-9994-28fdaf379498,72,66,810,1,1,1,0,0,0,72,66,810,2020-02-26T22:10:18.000+01:00,2020-02-26 00:00:03,2020-02-26 22:10:32,ONLINE,2020-02-26 11:20:51
102652681,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1744,1,1,1,0,0,0,88,88,1744,2020-02-26T22:18:42.000+01:00,2020-02-26 00:00:09,2020-02-26 22:18:50,ONLINE,2020-02-26 03:17:43
102653472,a8d153dc-2294-4446-b190-78dd8c306e74,24,24,460,1,1,1,0,0,0,24,24,460,2020-02-26T22:23:59.000+01:00,2020-02-26 00:21:52,2020-02-26 22:24:10,ONLINE,2020-02-26 11:30:12
102654976,4a771d87-1cc3-4531-a671-9a2ae14628f0,88,88,1752,1,1,1,0,0,0,88,88,1752,2020-02-26T22:39:07.000+01:00,2020-02-26 00:00:09,2020-02-26 22:39:21,ONLINE,2020-02-26 03:17:43
102655255,055f5c23-c398-4b16-a30f-4b0c2e898926,1776,1480,26418,1,1,2,0,0,2,1776,1480,26048,2020-02-26T22:33:12.000+01:00,2020-02-26 10:50:27,2020-02-26 22:33:26,ONLINE,2020-02-26 11:07:20
102656310,1cdc8ef5-3752-4200-8b84-3a1df38b195f,22,12,380,1,2,2,0,1,1,22,8,370,2020-02-26T22:43:16.000+01:00,2020-02-26 00:00:12,2020-02-26 22:43:50,ONLINE,2020-02-26 13:00:16
102657319,4a771d87-1cc3-4531-a671-9a2ae14628f0,80,96,1744,1,1,1,0,0,0,80,96,1744,2020-02-26T22:51:01.000+01:00,2020-02-26 00:00:09,2020-02-26 22:51:02,ONLINE,2020-02-26 03:17:43
102660155,1975546c-54b1-4a36-8b4b-3a194862a38d,144,132,2700,1,1,1,0,0,0,144,132,2700,2020-02-26T23:15:47.000+01:00,2020-02-26 00:00:02,2020-02-26 23:15:59,ONLINE,2020-02-26 02:57:52
102660717,ca4c302b-ab0d-4fbe-9941-9fda0668ddef,22,16,198,1,1,2,0,0,1,22,16,196,2020-02-26T23:22:21.000+01:00,2020-02-26 02:56:07,2020-02-26 23:22:22,ONLINE,2020-02-26 20:26:33
